locus_tag	ftype	length_bp	gene	EC_number	COG	product
MDIKJABB_03100	CDS	762	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
MDIKJABB_03101	CDS	291				hypothetical protein
MDIKJABB_03102	CDS	1188	yhhS_2			putative MFS-type transporter YhhS
MDIKJABB_03103	CDS	423	yycE			putative protein YycE
MDIKJABB_03104	CDS	810	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
MDIKJABB_03105	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
MDIKJABB_03106	CDS	387	ridA_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
MDIKJABB_03107	CDS	2709	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
MDIKJABB_03108	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
MDIKJABB_03109	CDS	1419	treB		COG1263	PTS system trehalose-specific EIIBC component
MDIKJABB_03110	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
MDIKJABB_03111	CDS	1353	licC_5		COG1455	Lichenan permease IIC component
MDIKJABB_03112	CDS	1308	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
MDIKJABB_03113	CDS	309	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
MDIKJABB_03114	CDS	744	hexR_2		COG1737	HTH-type transcriptional regulator HexR
MDIKJABB_03115	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
MDIKJABB_03116	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
MDIKJABB_03117	CDS	285	relE	3.1.-.-	COG2026	mRNA interferase toxin RelE
MDIKJABB_03118	CDS	243	relB		COG3077	Antitoxin RelB
MDIKJABB_03119	CDS	1911	licR		COG1762	putative licABCH operon regulator
MDIKJABB_03120	CDS	1155	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
MDIKJABB_03121	CDS	741	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
MDIKJABB_03122	CDS	1119	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
MDIKJABB_03123	CDS	1134		3.1.1.-	COG3964	Deacetylase
MDIKJABB_03124	CDS	633				hypothetical protein
MDIKJABB_03125	CDS	777				hypothetical protein
MDIKJABB_03126	CDS	300				hypothetical protein
MDIKJABB_03127	CDS	363				hypothetical protein
MDIKJABB_03128	CDS	456				hypothetical protein
MDIKJABB_03129	CDS	387	cybC		COG3783	Soluble cytochrome b562
MDIKJABB_03130	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
MDIKJABB_03131	CDS	552				hypothetical protein
MDIKJABB_03132	CDS	1209				hypothetical protein
MDIKJABB_03133	CDS	528				hypothetical protein
MDIKJABB_03134	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MDIKJABB_03135	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
MDIKJABB_03136	CDS	999	yjfF			Inner membrane ABC transporter permease protein YjfF
MDIKJABB_03137	CDS	1026	ytfT			Inner membrane ABC transporter permease protein YtfT
MDIKJABB_03138	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
MDIKJABB_03139	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
MDIKJABB_03140	CDS	531	ppa_1	3.6.1.1	COG0221	Inorganic pyrophosphatase
MDIKJABB_03141	CDS	1188				hypothetical protein
MDIKJABB_03142	CDS	96				hypothetical protein
MDIKJABB_03143	CDS	1167				hypothetical protein
MDIKJABB_03144	CDS	345	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein ytfP
MDIKJABB_03145	CDS	3777	tamB		COG2911	Translocation and assembly module subunit TamB
MDIKJABB_03146	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
MDIKJABB_03147	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
MDIKJABB_03148	CDS	1338				hypothetical protein
MDIKJABB_03149	CDS	1233	rafB_1			Raffinose permease
MDIKJABB_03150	CDS	2010	bgaA	3.2.1.23	COG1874	Beta-galactosidase BgaA
MDIKJABB_03151	CDS	873	araC_2			Arabinose operon regulatory protein
MDIKJABB_03152	CDS	207				hypothetical protein
MDIKJABB_03153	CDS	558	ytfJ		COG3054	putative protein YtfJ
MDIKJABB_03154	CDS	744	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
MDIKJABB_03155	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
MDIKJABB_03156	CDS	372				hypothetical protein
MDIKJABB_03157	CDS	849	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
MDIKJABB_03158	CDS	825	rhaS_6			HTH-type transcriptional activator RhaS
MDIKJABB_03159	CDS	972	ytfF			Inner membrane protein YtfF
MDIKJABB_03160	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
MDIKJABB_03161	CDS	1404	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
MDIKJABB_03162	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
MDIKJABB_03163	CDS	675				hypothetical protein
MDIKJABB_03164	CDS	450	rplI		COG0359	50S ribosomal protein L9
MDIKJABB_03165	CDS	228	rpsR		COG0238	30S ribosomal protein S18
MDIKJABB_03166	CDS	315	priB		COG2965	Primosomal replication protein N
MDIKJABB_03167	CDS	396	rpsF		COG0360	30S ribosomal protein S6
MDIKJABB_03168	CDS	276				hypothetical protein
MDIKJABB_03169	CDS	1194	yfcJ_2			putative MFS-type transporter YfcJ
MDIKJABB_03170	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
MDIKJABB_03171	CDS	855	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
MDIKJABB_03172	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
MDIKJABB_03173	CDS	468	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
MDIKJABB_03174	CDS	306	ulaB_1	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
MDIKJABB_03175	CDS	1401	ulaA_2		COG3037	Ascorbate-specific PTS system EIIC component
MDIKJABB_03176	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
MDIKJABB_03177	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
MDIKJABB_03178	CDS	717				hypothetical protein
MDIKJABB_03179	CDS	309	bsmA			Lipoprotein BsmA
MDIKJABB_03180	CDS	276				hypothetical protein
MDIKJABB_03181	CDS	1638	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
MDIKJABB_03182	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MDIKJABB_03183	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
MDIKJABB_03184	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
MDIKJABB_03185	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
MDIKJABB_03186	CDS	198				hypothetical protein
MDIKJABB_03187	CDS	294				hypothetical protein
MDIKJABB_03188	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
MDIKJABB_03189	CDS	1263	hflK		COG0330	Modulator of FtsH protease HflK
MDIKJABB_03190	CDS	1281	hflX		COG2262	GTPase HflX
MDIKJABB_03191	CDS	309	hfq		COG1923	RNA-binding protein Hfq
MDIKJABB_03192	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
MDIKJABB_03193	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
MDIKJABB_03194	CDS	1356	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
MDIKJABB_03195	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
MDIKJABB_03196	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
MDIKJABB_03197	CDS	1140	queG	1.17.99.6		Epoxyqueuosine reductase
MDIKJABB_03198	tRNA	76				tRNA-Gly(gcc)
MDIKJABB_03199	tRNA	76				tRNA-Gly(gcc)
MDIKJABB_03200	tRNA	76				tRNA-Gly(gcc)
MDIKJABB_03201	CDS	732	artJ_1		COG0834	ABC transporter arginine-binding protein 1
MDIKJABB_03202	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
MDIKJABB_03203	CDS	1062	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
MDIKJABB_03204	CDS	963	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
MDIKJABB_03205	CDS	3330	mscM		COG3264	Miniconductance mechanosensitive channel MscM
MDIKJABB_03206	CDS	1503	yjeM			Inner membrane transporter YjeM
MDIKJABB_03207	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
MDIKJABB_03208	CDS	1791	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
MDIKJABB_03209	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MDIKJABB_03210	CDS	396	frdC		COG3029	Fumarate reductase subunit C
MDIKJABB_03211	CDS	360	frdD		COG3080	Fumarate reductase subunit D
MDIKJABB_03212	CDS	534	blc_1		COG3040	Outer membrane lipoprotein Blc
MDIKJABB_03213	CDS	318	gdx		COG2076	Guanidinium exporter
MDIKJABB_03214	CDS	192				hypothetical protein
MDIKJABB_03215	CDS	132				hypothetical protein
MDIKJABB_03216	CDS	567	efp		COG0231	Elongation factor P
MDIKJABB_03217	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
MDIKJABB_03218	CDS	264	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MDIKJABB_03219	CDS	1080	yedS		COG3203	Outer membrane protein YedS
MDIKJABB_03220	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
MDIKJABB_03221	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MDIKJABB_03222	CDS	636				hypothetical protein
MDIKJABB_03223	CDS	216				hypothetical protein
MDIKJABB_03224	CDS	1734	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
MDIKJABB_03225	CDS	4449	mukB		COG3096	Chromosome partition protein MukB
MDIKJABB_03226	CDS	705	mukE		COG3095	Chromosome partition protein MukE
MDIKJABB_03227	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
MDIKJABB_03228	CDS	801	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
MDIKJABB_03229	CDS	780				hypothetical protein
MDIKJABB_03230	CDS	894				hypothetical protein
MDIKJABB_03231	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
MDIKJABB_03232	CDS	183				hypothetical protein
MDIKJABB_03233	CDS	1230				hypothetical protein
MDIKJABB_03234	CDS	981	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
MDIKJABB_03235	CDS	1749	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MDIKJABB_03236	CDS	2265				hypothetical protein
MDIKJABB_03237	CDS	288	ihfB		COG0776	Integration host factor subunit beta
MDIKJABB_03238	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
MDIKJABB_03239	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
MDIKJABB_03240	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MDIKJABB_03241	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
MDIKJABB_03242	CDS	693				hypothetical protein
MDIKJABB_03243	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
MDIKJABB_03244	CDS	858	focA		COG2116	putative formate transporter 1
MDIKJABB_03245	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
MDIKJABB_03246	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
MDIKJABB_03247	CDS	1149	ycaD_1			putative MFS-type transporter YcaD
MDIKJABB_03248	CDS	864	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
MDIKJABB_03249	CDS	618	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
MDIKJABB_03250	CDS	2439	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
MDIKJABB_03251	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
MDIKJABB_03252	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
MDIKJABB_03253	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MDIKJABB_03254	CDS	4254				hypothetical protein
MDIKJABB_03255	CDS	495	lrp_1		COG1522	Leucine-responsive regulatory protein
MDIKJABB_03256	CDS	996	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MDIKJABB_03257	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
MDIKJABB_03258	CDS	1722	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MDIKJABB_03259	CDS	702	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
MDIKJABB_03260	CDS	219	infA		COG0361	Translation initiation factor IF-1
MDIKJABB_03261	CDS	2280	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MDIKJABB_03262	CDS	318	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
MDIKJABB_03263	CDS	222	cspD		COG1278	Cold shock-like protein CspD
MDIKJABB_03264	CDS	1941	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MDIKJABB_03265	CDS	1116	macA		COG0845	Macrolide export protein MacA
MDIKJABB_03266	CDS	1659				hypothetical protein
MDIKJABB_03267	CDS	696	aqpZ_2		COG0580	Aquaporin Z
MDIKJABB_03268	CDS	900	lysO		COG2431	Lysine exporter LysO
MDIKJABB_03269	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
MDIKJABB_03270	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
MDIKJABB_03271	CDS	435				hypothetical protein
MDIKJABB_03272	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
MDIKJABB_03273	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
MDIKJABB_03274	CDS	1443				hypothetical protein
MDIKJABB_03275	CDS	1014	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
MDIKJABB_03276	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
MDIKJABB_03277	CDS	1140				hypothetical protein
MDIKJABB_03278	CDS	516	ybjP			putative lipoprotein YbjP
MDIKJABB_03279	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
MDIKJABB_03280	CDS	753	artI		COG0834	Putative ABC transporter arginine-binding protein 2
MDIKJABB_03281	CDS	717	artQ_1		COG4215	Arginine ABC transporter permease protein ArtQ
MDIKJABB_03282	CDS	669	artM_1		COG4160	Arginine ABC transporter permease protein ArtM
MDIKJABB_03283	CDS	732	artJ_2		COG0834	ABC transporter arginine-binding protein 1
MDIKJABB_03284	CDS	1473	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
MDIKJABB_03285	CDS	717	walR		COG0745	Transcriptional regulatory protein WalR
MDIKJABB_03286	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
MDIKJABB_03287	CDS	489	ybjO			Inner membrane protein YbjO
MDIKJABB_03288	CDS	846	ydcV_1			Inner membrane ABC transporter permease protein YdcV
MDIKJABB_03289	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
MDIKJABB_03290	CDS	1167	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MDIKJABB_03291	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein
MDIKJABB_03292	CDS	480	ybjN			putative protein YbjN
MDIKJABB_03293	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
MDIKJABB_03294	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
MDIKJABB_03295	CDS	288				hypothetical protein
MDIKJABB_03296	CDS	264	grxA		COG0695	Glutaredoxin 1
MDIKJABB_03297	CDS	384	ybjM			Inner membrane protein YbjM
MDIKJABB_03298	CDS	1686	aspT_1			Aspartate/alanine antiporter
MDIKJABB_03299	CDS	564	rcdA		COG3226	HTH-type transcriptional regulator RcdA
MDIKJABB_03300	CDS	1203	ybjJ			Inner membrane protein YbjJ
MDIKJABB_03301	CDS	813	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
MDIKJABB_03302	CDS	1233	mdfA			Multidrug transporter MdfA
MDIKJABB_03303	CDS	594	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
MDIKJABB_03304	CDS	759	deoR		COG1349	Deoxyribose operon repressor
MDIKJABB_03305	CDS	1212	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MDIKJABB_03306	CDS	627	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
MDIKJABB_03307	CDS	819	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
MDIKJABB_03308	CDS	681	alsE_1	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
MDIKJABB_03309	CDS	456	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
MDIKJABB_03310	CDS	312	manP		COG1299	PTS system mannose-specific EIIBCA component
MDIKJABB_03311	CDS	1107	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
MDIKJABB_03312	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
MDIKJABB_03313	CDS	1209				hypothetical protein
MDIKJABB_03314	CDS	903	dmlR_11			HTH-type transcriptional regulator DmlR
MDIKJABB_03315	CDS	888	dmlR_12			HTH-type transcriptional regulator DmlR
MDIKJABB_03316	CDS	792	attM	3.1.1.81		N-acyl homoserine lactonase AttM
MDIKJABB_03317	CDS	429				hypothetical protein
MDIKJABB_03318	CDS	1143	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
MDIKJABB_03319	CDS	756				hypothetical protein
MDIKJABB_03320	CDS	1080	opd	3.1.8.1		Parathion hydrolase
MDIKJABB_03321	CDS	1002	rbsC_6		COG1172	Ribose import permease protein RbsC
MDIKJABB_03322	CDS	783	frcA_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
MDIKJABB_03323	CDS	1023	rbsR_3		COG1609	Ribose operon repressor
MDIKJABB_03324	CDS	954	rbsB_3		COG1879	Ribose import binding protein RbsB
MDIKJABB_03325	CDS	873	rbsK_2	2.7.1.15		Ribokinase
MDIKJABB_03326	CDS	846				hypothetical protein
MDIKJABB_03327	CDS	645	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
MDIKJABB_03328	CDS	873				hypothetical protein
MDIKJABB_03329	CDS	450	kbp		COG1652	Potassium binding protein Kbp
MDIKJABB_03330	CDS	1392	pgtP		COG2271	Phosphoglycerate transporter protein
MDIKJABB_03331	CDS	1221	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
MDIKJABB_03332	CDS	1995	pgtB	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
MDIKJABB_03333	CDS	1251	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
MDIKJABB_03334	CDS	519				hypothetical protein
MDIKJABB_03335	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
MDIKJABB_03336	CDS	987	yajO_3	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
MDIKJABB_03337	CDS	1182				hypothetical protein
MDIKJABB_03338	CDS	945		3.1.1.-		Lactonase drp35
MDIKJABB_03339	CDS	1038	yajO_4	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
MDIKJABB_03340	CDS	537				ISNCY family transposase ISBcen27
MDIKJABB_03341	CDS	333				hypothetical protein
MDIKJABB_03342	CDS	336				hypothetical protein
MDIKJABB_03343	CDS	198				hypothetical protein
MDIKJABB_03344	CDS	1173				hypothetical protein
MDIKJABB_03345	CDS	336				hypothetical protein
MDIKJABB_03346	CDS	270				hypothetical protein
MDIKJABB_03347	CDS	249				hypothetical protein
MDIKJABB_03348	CDS	1863				hypothetical protein
MDIKJABB_03349	CDS	288				hypothetical protein
MDIKJABB_03350	CDS	1035				hypothetical protein
MDIKJABB_03351	CDS	1263				hypothetical protein
MDIKJABB_03352	CDS	174				hypothetical protein
MDIKJABB_03353	CDS	576	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
MDIKJABB_03354	CDS	408	gap_1	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
MDIKJABB_03355	CDS	981	rhaS_7			HTH-type transcriptional activator RhaS
MDIKJABB_03356	CDS	372				hypothetical protein
MDIKJABB_03357	CDS	915			COG1073	putative protein
MDIKJABB_03358	CDS	240				hypothetical protein
MDIKJABB_03359	CDS	930	rhaS_8			HTH-type transcriptional activator RhaS
MDIKJABB_03360	CDS	774	glcR_3		COG1349	HTH-type transcriptional repressor GlcR
MDIKJABB_03361	CDS	1506	xylB_3	2.7.1.17	COG1070	Xylulose kinase
MDIKJABB_03362	CDS	714	deoC_2	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
MDIKJABB_03363	CDS	801	srlR_4		COG1349	Glucitol operon repressor
MDIKJABB_03364	CDS	690	alsE_2	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
MDIKJABB_03365	CDS	942	rbsK_3	2.7.1.15	COG0524	Ribokinase
MDIKJABB_03366	CDS	1335	fucP_2		COG0738	L-fucose-proton symporter
MDIKJABB_03367	CDS	390				hypothetical protein
MDIKJABB_03368	CDS	1557	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MDIKJABB_03369	CDS	1593	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
MDIKJABB_03370	CDS	735	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MDIKJABB_03371	CDS	1191	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MDIKJABB_03372	CDS	1338	ttuB_3			Putative tartrate transporter
MDIKJABB_03373	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
MDIKJABB_03374	CDS	1371	exuT_3			Hexuronate transporter
MDIKJABB_03375	CDS	1176	garK_3	2.7.1.165	COG1929	Glycerate 2-kinase
MDIKJABB_03376	CDS	1158	cdaR_2		COG3835	Carbohydrate diacid regulator
MDIKJABB_03377	CDS	876	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
MDIKJABB_03378	CDS	885	cynR_3			HTH-type transcriptional regulator CynR
MDIKJABB_03379	CDS	744				hypothetical protein
MDIKJABB_03380	CDS	699	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
MDIKJABB_03381	CDS	1533	malP_4		COG1263	PTS system maltose-specific EIICB component
MDIKJABB_03382	CDS	1329	malH	3.2.1.122	COG1486	Maltose-6'-phosphate glucosidase
MDIKJABB_03383	CDS	1446	iolT			Major myo-inositol transporter IolT
MDIKJABB_03384	CDS	444	fruB_2		COG1925	Multiphosphoryl transfer protein
MDIKJABB_03385	CDS	240				hypothetical protein
MDIKJABB_03386	CDS	141				hypothetical protein
MDIKJABB_03387	CDS	930				hypothetical protein
MDIKJABB_03388	CDS	1656			COG2199	putative signaling protein
MDIKJABB_03389	CDS	249				hypothetical protein
MDIKJABB_03390	CDS	219				hypothetical protein
MDIKJABB_03391	CDS	783	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
MDIKJABB_03392	CDS	288				hypothetical protein
MDIKJABB_03393	CDS	564	yfcP			putative fimbrial-like protein YfcP
MDIKJABB_03394	CDS	696	lpfB_3			putative fimbrial chaperone LpfB
MDIKJABB_03395	CDS	2502	fimD_4		COG3188	Outer membrane usher protein FimD
MDIKJABB_03396	CDS	1005				hypothetical protein
MDIKJABB_03397	CDS	1293				hypothetical protein
MDIKJABB_03398	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
MDIKJABB_03399	CDS	288	hipB		COG1396	Antitoxin HipB
MDIKJABB_03400	CDS	327	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
MDIKJABB_03401	CDS	501	uao			Uric acid degradation bifunctional protein
MDIKJABB_03402	CDS	1380	xanP_2		COG2233	Xanthine permease XanP
MDIKJABB_03403	CDS	1155	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
MDIKJABB_03404	CDS	924	argP_1			HTH-type transcriptional regulator ArgP
MDIKJABB_03405	CDS	1038	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
MDIKJABB_03406	CDS	975	pobB	1.-.-.-		Phenoxybenzoate dioxygenase subunit beta
MDIKJABB_03407	CDS	1239	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
MDIKJABB_03408	CDS	945	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
MDIKJABB_03409	CDS	489				hypothetical protein
MDIKJABB_03410	CDS	702	nanR			HTH-type transcriptional repressor NanR
MDIKJABB_03411	CDS	1398	hsrA_1			putative transport protein HsrA
MDIKJABB_03412	CDS	984	rbsR_4		COG1609	Ribose operon repressor
MDIKJABB_03413	CDS	933	rbsK_4	2.7.1.15	COG0524	Ribokinase
MDIKJABB_03414	CDS	891	rbsB_4		COG1879	Ribose import binding protein RbsB
MDIKJABB_03415	CDS	966	rbsC_7		COG1172	Ribose import permease protein RbsC
MDIKJABB_03416	CDS	1506	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MDIKJABB_03417	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
MDIKJABB_03418	CDS	1869	kup			Low affinity potassium transport system protein kup
MDIKJABB_03419	CDS	1500	ravA	3.6.3.-	COG0714	ATPase RavA
MDIKJABB_03420	CDS	1449	viaA		COG2425	Protein ViaA
MDIKJABB_03421	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
MDIKJABB_03422	CDS	459	asnC		COG1522	Regulatory protein AsnC
MDIKJABB_03423	CDS	441	mioC		COG0716	Protein MioC
MDIKJABB_03424	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
MDIKJABB_03425	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
MDIKJABB_03426	CDS	381	atpI		COG3312	ATP synthase protein I
MDIKJABB_03427	CDS	816	atpB		COG0356	ATP synthase subunit a
MDIKJABB_03428	CDS	240	atpE		COG0636	ATP synthase subunit c
MDIKJABB_03429	CDS	471	atpF		COG0711	ATP synthase subunit b
