locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJCHDOIF_01914	CDS	1713				hypothetical protein
JJCHDOIF_01915	CDS	1227	epsF_2		COG1459	Type II secretion system protein F
JJCHDOIF_01916	CDS	861	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
JJCHDOIF_01917	CDS	597	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
JJCHDOIF_01918	CDS	915				hypothetical protein
JJCHDOIF_01919	CDS	750	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
JJCHDOIF_01920	CDS	327	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
JJCHDOIF_01921	CDS	1311				hypothetical protein
JJCHDOIF_01922	CDS	1668	recN		COG0497	DNA repair protein RecN
JJCHDOIF_01923	CDS	555				hypothetical protein
JJCHDOIF_01924	CDS	441	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
JJCHDOIF_01925	CDS	1002	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
JJCHDOIF_01926	CDS	207				hypothetical protein
JJCHDOIF_01927	CDS	2100	aaeB		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
JJCHDOIF_01928	CDS	774				hypothetical protein
JJCHDOIF_01929	CDS	612				hypothetical protein
JJCHDOIF_01930	CDS	855	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
JJCHDOIF_01931	CDS	588	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JJCHDOIF_01932	CDS	795				hypothetical protein
JJCHDOIF_01933	CDS	1809	uvrC		COG0322	UvrABC system protein C
JJCHDOIF_01934	CDS	588				hypothetical protein
JJCHDOIF_01935	CDS	372				hypothetical protein
JJCHDOIF_01936	CDS	90				hypothetical protein
JJCHDOIF_01937	CDS	915				hypothetical protein
JJCHDOIF_01938	CDS	2154	fadB			Fatty acid oxidation complex subunit alpha
JJCHDOIF_01939	CDS	1173	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
JJCHDOIF_01940	CDS	492				hypothetical protein
JJCHDOIF_01941	CDS	561	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
JJCHDOIF_01942	CDS	366	hmrR_2			HTH-type transcriptional regulator HmrR
JJCHDOIF_01943	CDS	759				hypothetical protein
JJCHDOIF_01944	CDS	705				hypothetical protein
JJCHDOIF_01945	CDS	1140				hypothetical protein
JJCHDOIF_01946	CDS	903				hypothetical protein
JJCHDOIF_01947	CDS	1920	htpG		COG0326	Chaperone protein HtpG
JJCHDOIF_01948	CDS	357				hypothetical protein
JJCHDOIF_01949	CDS	591	ompW		COG3047	Outer membrane protein W
JJCHDOIF_01950	CDS	1425				hypothetical protein
JJCHDOIF_01951	CDS	873	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
JJCHDOIF_01952	CDS	498				hypothetical protein
JJCHDOIF_01953	CDS	357				hypothetical protein
JJCHDOIF_01954	CDS	366				hypothetical protein
JJCHDOIF_01955	CDS	4194	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JJCHDOIF_01956	CDS	4089	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JJCHDOIF_01957	CDS	372	rplL			50S ribosomal protein L7/L12
JJCHDOIF_01958	CDS	507	rplJ		COG0244	50S ribosomal protein L10
JJCHDOIF_01959	CDS	696	rplA		COG0081	50S ribosomal protein L1
JJCHDOIF_01960	CDS	429	rplK		COG0080	50S ribosomal protein L11
JJCHDOIF_01961	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
JJCHDOIF_01962	CDS	441	secE			Protein translocase subunit SecE
JJCHDOIF_01963	tRNA	76				tRNA-Trp(cca)
JJCHDOIF_01964	CDS	138	tufB_2		COG0050	Elongation factor Tu 2
JJCHDOIF_01965	tRNA	75				tRNA-Thr(ggt)
JJCHDOIF_01966	tRNA	76				tRNA-Gly(tcc)
JJCHDOIF_01967	tRNA	84				tRNA-Tyr(gta)
JJCHDOIF_01968	tRNA	76				tRNA-Thr(tgt)
JJCHDOIF_01969	CDS	1494	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JJCHDOIF_01970	CDS	669	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
JJCHDOIF_01971	CDS	630				hypothetical protein
JJCHDOIF_01972	CDS	2271	xcpQ		COG1450	Secretin XcpQ
JJCHDOIF_01973	CDS	837				hypothetical protein
JJCHDOIF_01974	CDS	744				hypothetical protein
JJCHDOIF_01975	CDS	327	hvrA			Trans-acting regulatory protein HvrA
JJCHDOIF_01976	CDS	315		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
JJCHDOIF_01977	CDS	1194				hypothetical protein
JJCHDOIF_01978	CDS	840				hypothetical protein
JJCHDOIF_01979	CDS	768				hypothetical protein
JJCHDOIF_01980	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
JJCHDOIF_01981	CDS	741	btsR		COG3279	Transcriptional regulatory protein BtsR
JJCHDOIF_01982	CDS	1140				hypothetical protein
JJCHDOIF_01983	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JJCHDOIF_01984	CDS	270			COG2924	putative Fe(2+)-trafficking protein
JJCHDOIF_01985	CDS	723	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
JJCHDOIF_01986	CDS	1347	tolC		COG1538	Outer membrane protein TolC
JJCHDOIF_01987	CDS	906				hypothetical protein
JJCHDOIF_01988	CDS	582				hypothetical protein
JJCHDOIF_01989	CDS	1065				hypothetical protein
JJCHDOIF_01990	CDS	1878	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JJCHDOIF_01991	CDS	627	nudF	3.6.1.13		ADP-ribose pyrophosphatase
JJCHDOIF_01992	CDS	813	cpdA_2	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JJCHDOIF_01993	CDS	537	dksA		COG1734	RNA polymerase-binding transcription factor DksA
JJCHDOIF_01994	CDS	933	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
JJCHDOIF_01995	CDS	1197	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JJCHDOIF_01996	CDS	1347	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
JJCHDOIF_01997	CDS	252				hypothetical protein
JJCHDOIF_01998	CDS	1854	feoB		COG0370	Fe(2+) transporter FeoB
JJCHDOIF_01999	CDS	300				hypothetical protein
JJCHDOIF_02000	CDS	921	xerD		COG4974	Tyrosine recombinase XerD
JJCHDOIF_02001	CDS	816				hypothetical protein
JJCHDOIF_02002	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
JJCHDOIF_02003	CDS	1140	thrC	4.2.3.1	COG0498	Threonine synthase
JJCHDOIF_02004	CDS	1008				hypothetical protein
JJCHDOIF_02005	CDS	636	gacA			Response regulator GacA
JJCHDOIF_02006	CDS	1569	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
JJCHDOIF_02007	CDS	1422	atoC		COG2204	Regulatory protein AtoC
JJCHDOIF_02008	CDS	1185		3.4.21.-		putative CtpA-like serine protease
JJCHDOIF_02009	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
JJCHDOIF_02010	CDS	1071	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
JJCHDOIF_02011	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
JJCHDOIF_02012	CDS	1449	pepA	3.4.11.10		cytosol aminopeptidase
JJCHDOIF_02013	CDS	408				hypothetical protein
JJCHDOIF_02014	CDS	636				hypothetical protein
JJCHDOIF_02015	CDS	219				hypothetical protein
JJCHDOIF_02016	CDS	660	ribE	2.5.1.9		Riboflavin synthase
JJCHDOIF_02017	CDS	1293				hypothetical protein
JJCHDOIF_02018	CDS	1086	ribD		COG0117	Riboflavin biosynthesis protein RibD
JJCHDOIF_02019	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
JJCHDOIF_02020	CDS	1398	amtB_1			Ammonia channel
JJCHDOIF_02021	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
JJCHDOIF_02022	CDS	228	ubiK			Ubiquinone biosynthesis accessory factor UbiK
JJCHDOIF_02023	CDS	1488	comM		COG0606	Competence protein ComM
JJCHDOIF_02024	CDS	1413	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
JJCHDOIF_02025	CDS	777	fucA	4.1.2.17		L-fuculose phosphate aldolase
JJCHDOIF_02026	CDS	879	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JJCHDOIF_02027	CDS	813				hypothetical protein
JJCHDOIF_02028	CDS	1317	oprD	3.4.21.-		Porin D
JJCHDOIF_02029	CDS	528	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
JJCHDOIF_02030	CDS	399				hypothetical protein
JJCHDOIF_02031	CDS	384				hypothetical protein
JJCHDOIF_02032	CDS	1680	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JJCHDOIF_02033	CDS	2220	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
JJCHDOIF_02034	CDS	1320	naiP_2			Putative niacin/nicotinamide transporter NaiP
JJCHDOIF_02035	CDS	645				hypothetical protein
JJCHDOIF_02036	CDS	468				hypothetical protein
JJCHDOIF_02037	CDS	1593				hypothetical protein
JJCHDOIF_02038	CDS	624				hypothetical protein
JJCHDOIF_02039	CDS	1392	hsrA			putative transport protein HsrA
JJCHDOIF_02040	CDS	759				hypothetical protein
JJCHDOIF_02041	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
JJCHDOIF_02042	CDS	354			COG0251	RutC family protein
JJCHDOIF_02043	CDS	501				hypothetical protein
JJCHDOIF_02044	CDS	2379				hypothetical protein
JJCHDOIF_02045	CDS	1260				hypothetical protein
JJCHDOIF_02046	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
JJCHDOIF_02047	CDS	486				hypothetical protein
JJCHDOIF_02048	CDS	567	fldP_2			Flavodoxin FldP
JJCHDOIF_02049	CDS	489				hypothetical protein
JJCHDOIF_02050	CDS	999	srpG	2.5.1.47	COG0031	Cysteine synthase
JJCHDOIF_02051	CDS	543	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
JJCHDOIF_02052	CDS	5730				hypothetical protein
JJCHDOIF_02053	CDS	1656				hypothetical protein
JJCHDOIF_02054	CDS	1725				hypothetical protein
JJCHDOIF_02055	CDS	717				hypothetical protein
JJCHDOIF_02056	CDS	342				DNA base-flipping protein
JJCHDOIF_02057	CDS	438	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
JJCHDOIF_02058	CDS	633	cat	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
JJCHDOIF_02059	CDS	477	greA		COG0782	Transcription elongation factor GreA
JJCHDOIF_02060	CDS	3231	carB_2	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JJCHDOIF_02061	CDS	1140	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JJCHDOIF_02062	CDS	588				hypothetical protein
JJCHDOIF_02063	CDS	537				hypothetical protein
JJCHDOIF_02064	CDS	324			COG1534	RNA-binding protein
JJCHDOIF_02065	CDS	651	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
JJCHDOIF_02066	CDS	1896	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
JJCHDOIF_02067	CDS	852	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
JJCHDOIF_02068	CDS	315				hypothetical protein
JJCHDOIF_02069	CDS	366				hypothetical protein
JJCHDOIF_02070	tRNA	86				tRNA-Leu(taa)
JJCHDOIF_02071	CDS	1764				hypothetical protein
JJCHDOIF_02072	tRNA	86				tRNA-Leu(taa)
JJCHDOIF_02073	tRNA	74				tRNA-Cys(gca)
JJCHDOIF_02074	CDS	849	folD			Bifunctional protein FolD protein
JJCHDOIF_02075	CDS	669				hypothetical protein
JJCHDOIF_02076	CDS	423				hypothetical protein
JJCHDOIF_02077	CDS	1320	kgtP_2			Alpha-ketoglutarate permease
JJCHDOIF_02078	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
JJCHDOIF_02079	CDS	1518	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
JJCHDOIF_02080	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
JJCHDOIF_02081	CDS	939	yegS	2.7.1.-		lipid kinase YegS
JJCHDOIF_02082	CDS	759	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JJCHDOIF_02083	CDS	8220				hypothetical protein
JJCHDOIF_02084	CDS	291	groS		COG0234	10 kDa chaperonin
JJCHDOIF_02085	CDS	1635	groL		COG0459	60 kDa chaperonin
JJCHDOIF_02086	CDS	1143	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
JJCHDOIF_02087	CDS	3096	mexB_1		COG0841	Multidrug resistance protein MexB
JJCHDOIF_02088	CDS	576				hypothetical protein
JJCHDOIF_02089	CDS	906	htpX_2	3.4.24.-	COG0501	Protease HtpX
JJCHDOIF_02090	CDS	864	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JJCHDOIF_02091	CDS	906	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
JJCHDOIF_02092	CDS	384				hypothetical protein
JJCHDOIF_02093	CDS	1113	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JJCHDOIF_02094	CDS	495	greB		COG0782	Transcription elongation factor GreB
JJCHDOIF_02095	tRNA	90				tRNA-Ser(tga)
JJCHDOIF_02096	CDS	429				hypothetical protein
JJCHDOIF_02097	CDS	3999	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
JJCHDOIF_02098	CDS	462				hypothetical protein
JJCHDOIF_02099	CDS	1239				hypothetical protein
JJCHDOIF_02100	CDS	1965				hypothetical protein
JJCHDOIF_02101	CDS	576				hypothetical protein
JJCHDOIF_02102	CDS	606	drgA			Protein DrgA
JJCHDOIF_02103	CDS	783				hypothetical protein
JJCHDOIF_02104	CDS	567				hypothetical protein
JJCHDOIF_02105	CDS	1158	garK	2.7.1.165	COG1929	Glycerate 2-kinase
JJCHDOIF_02106	CDS	2409	ydeP		COG0243	Protein YdeP
JJCHDOIF_02107	CDS	792	fdhD		COG1526	Sulfur carrier protein FdhD
JJCHDOIF_02108	CDS	393				hypothetical protein
JJCHDOIF_02109	CDS	1068	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
JJCHDOIF_02110	CDS	975	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
JJCHDOIF_02111	CDS	978				hypothetical protein
JJCHDOIF_02112	CDS	1389	radA	3.6.4.-	COG1066	DNA repair protein RadA
JJCHDOIF_02113	CDS	1479	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
JJCHDOIF_02114	CDS	225				hypothetical protein
JJCHDOIF_02115	CDS	1251	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
JJCHDOIF_02116	CDS	846	dapF	5.1.1.7		Diaminopimelate epimerase
JJCHDOIF_02117	CDS	924	tri1	3.2.2.19	COG1397	ADP-ribosylarginine hydrolase Tri1
JJCHDOIF_02118	CDS	603	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
JJCHDOIF_02119	CDS	624	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
JJCHDOIF_02120	CDS	927	xerC_1		COG4973	Tyrosine recombinase XerC
JJCHDOIF_02121	CDS	750	etfB			Electron transfer flavoprotein subunit beta
JJCHDOIF_02122	CDS	933	etfA		COG2025	Electron transfer flavoprotein subunit alpha
JJCHDOIF_02123	CDS	2715	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
JJCHDOIF_02124	CDS	1647	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JJCHDOIF_02125	CDS	381				hypothetical protein
JJCHDOIF_02126	CDS	981		2.4.-.-		putative glycosyltransferase
JJCHDOIF_02127	CDS	795	chbG	3.5.1.105		Chitooligosaccharide deacetylase
JJCHDOIF_02128	CDS	1092	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
JJCHDOIF_02129	CDS	1071				hypothetical protein
JJCHDOIF_02130	CDS	1122	emrA_4			Colistin resistance protein EmrA
JJCHDOIF_02131	CDS	1488				hypothetical protein
JJCHDOIF_02132	CDS	1080	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JJCHDOIF_02133	CDS	147				hypothetical protein
JJCHDOIF_02134	CDS	942				hypothetical protein
JJCHDOIF_02135	CDS	468				hypothetical protein
JJCHDOIF_02136	CDS	909				hypothetical protein
JJCHDOIF_02137	CDS	1281	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JJCHDOIF_02138	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JJCHDOIF_02139	CDS	2433	comEC		COG0658	ComE operon protein 3
JJCHDOIF_02140	CDS	960	lpxL_2	2.3.1.241		Lipid A biosynthesis lauroyltransferase
JJCHDOIF_02141	CDS	1098				hypothetical protein
JJCHDOIF_02142	CDS	810				hypothetical protein
JJCHDOIF_02143	CDS	630	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JJCHDOIF_02144	CDS	1071	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
JJCHDOIF_02145	CDS	1194			COG0628	Putative transport protein
JJCHDOIF_02146	CDS	699	hda		COG0593	DnaA regulatory inactivator Hda
JJCHDOIF_02147	CDS	1854				hypothetical protein
JJCHDOIF_02148	CDS	2442				hypothetical protein
JJCHDOIF_02149	CDS	390				hypothetical protein
JJCHDOIF_02150	CDS	321				hypothetical protein
JJCHDOIF_02151	CDS	615				hypothetical protein
JJCHDOIF_02152	CDS	777	rlmB_2	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
JJCHDOIF_02153	CDS	972	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
JJCHDOIF_02154	CDS	189				hypothetical protein
JJCHDOIF_02155	CDS	564	pal_1		COG2885	Peptidoglycan-associated lipoprotein
JJCHDOIF_02156	CDS	1281	tolB		COG0823	Tol-Pal system protein TolB
JJCHDOIF_02157	CDS	1404				hypothetical protein
JJCHDOIF_02158	CDS	453	exbD_4		COG0848	Biopolymer transport protein ExbD
JJCHDOIF_02159	CDS	699	tolQ_4		COG0811	Tol-Pal system protein TolQ
JJCHDOIF_02160	CDS	408	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
JJCHDOIF_02161	CDS	1335	hipO	3.5.1.32	COG1473	Hippurate hydrolase
JJCHDOIF_02162	CDS	1005	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JJCHDOIF_02163	CDS	600	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
JJCHDOIF_02164	CDS	1341	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
JJCHDOIF_02165	CDS	3834	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
JJCHDOIF_02166	CDS	1206	bcr_1			Bicyclomycin resistance protein
JJCHDOIF_02167	CDS	126				hypothetical protein
JJCHDOIF_02168	CDS	318			COG0327	GTP cyclohydrolase 1 type 2 
JJCHDOIF_02169	CDS	801	paaF_5	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JJCHDOIF_02170	CDS	633				Bifunctional NMN adenylyltransferase/Nudix hydrolase
JJCHDOIF_02171	CDS	570				hypothetical protein
JJCHDOIF_02172	CDS	462	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
JJCHDOIF_02173	CDS	687				hypothetical protein
JJCHDOIF_02174	CDS	417				hypothetical protein
JJCHDOIF_02175	CDS	672	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
JJCHDOIF_02176	CDS	711	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JJCHDOIF_02177	CDS	822	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
JJCHDOIF_02178	CDS	750				hypothetical protein
JJCHDOIF_02179	CDS	924	ssuR			HTH-type transcriptional regulator SsuR
JJCHDOIF_02180	CDS	1062	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
JJCHDOIF_02181	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
JJCHDOIF_02182	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
JJCHDOIF_02183	CDS	609				hypothetical protein
JJCHDOIF_02184	CDS	1008	sbp_1		COG1613	Sulfate-binding protein
JJCHDOIF_02185	CDS	813	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
JJCHDOIF_02186	CDS	1071	mltG	4.2.2.-		Endolytic murein transglycosylase
JJCHDOIF_02187	CDS	600	tmk	2.7.4.9	COG0125	Thymidylate kinase
JJCHDOIF_02188	CDS	417				hypothetical protein
JJCHDOIF_02189	CDS	1650	nadB	1.4.3.16	COG0029	L-aspartate oxidase
JJCHDOIF_02190	CDS	1377	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
JJCHDOIF_02191	CDS	453				hypothetical protein
JJCHDOIF_02192	CDS	1818	lepA	3.6.5.-	COG0481	Elongation factor 4
JJCHDOIF_02193	CDS	828	lepB	3.4.21.89	COG0681	Signal peptidase I
JJCHDOIF_02194	CDS	375				hypothetical protein
JJCHDOIF_02195	CDS	693	rnc	3.1.26.3	COG0571	Ribonuclease 3
JJCHDOIF_02196	CDS	1029	era		COG1159	GTPase Era
JJCHDOIF_02197	CDS	195				hypothetical protein
JJCHDOIF_02198	CDS	714	recO		COG1381	DNA repair protein RecO
JJCHDOIF_02199	CDS	726	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
JJCHDOIF_02200	CDS	645				hypothetical protein
JJCHDOIF_02201	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
JJCHDOIF_02202	tRNA	76				tRNA-Asn(gtt)
JJCHDOIF_02203	CDS	429				hypothetical protein
JJCHDOIF_02204	CDS	438				hypothetical protein
JJCHDOIF_02205	CDS	327				hypothetical protein
JJCHDOIF_02206	CDS	1701	hscC		COG0443	Chaperone protein HscC
JJCHDOIF_02207	CDS	1962				hypothetical protein
JJCHDOIF_02208	CDS	1230	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
JJCHDOIF_02209	CDS	180				hypothetical protein
JJCHDOIF_02210	CDS	1437				hypothetical protein
JJCHDOIF_02211	CDS	792				hypothetical protein
JJCHDOIF_02212	CDS	2022	uvrB		COG0556	UvrABC system protein B
JJCHDOIF_02213	CDS	588	blc_2		COG3040	Outer membrane lipoprotein Blc
JJCHDOIF_02214	CDS	945	rarD		COG2962	Protein RarD
JJCHDOIF_02215	CDS	1458	gap2	1.2.1.-		Glyceraldehyde-3-phosphate dehydrogenase-like protein
JJCHDOIF_02216	CDS	735				hypothetical protein
JJCHDOIF_02217	CDS	675				hypothetical protein
JJCHDOIF_02218	CDS	1221	obg	3.6.5.-		GTPase Obg
JJCHDOIF_02219	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
JJCHDOIF_02220	CDS	657				hypothetical protein
JJCHDOIF_02221	CDS	1209				hypothetical protein
JJCHDOIF_02222	CDS	1026	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JJCHDOIF_02223	CDS	1047	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
JJCHDOIF_02224	CDS	702				hypothetical protein
JJCHDOIF_02225	CDS	1221				hypothetical protein
JJCHDOIF_02226	CDS	1137	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
JJCHDOIF_02227	CDS	906				hypothetical protein
JJCHDOIF_02228	CDS	1845				hypothetical protein
JJCHDOIF_02229	CDS	1251	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JJCHDOIF_02230	CDS	897				hypothetical protein
JJCHDOIF_02231	CDS	741				hypothetical protein
JJCHDOIF_02232	CDS	1443	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
JJCHDOIF_02233	CDS	483	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
JJCHDOIF_02234	CDS	1287	ndh	1.6.99.3	COG1252	NADH dehydrogenase
JJCHDOIF_02235	CDS	1320	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
JJCHDOIF_02236	CDS	1704				hypothetical protein
JJCHDOIF_02237	CDS	2238	icd_1	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
JJCHDOIF_02238	CDS	789				hypothetical protein
JJCHDOIF_02239	CDS	1257	icd_2	1.1.1.42		Isocitrate dehydrogenase [NADP]
JJCHDOIF_02240	CDS	492				hypothetical protein
JJCHDOIF_02241	CDS	411				hypothetical protein
JJCHDOIF_02242	CDS	1179				hypothetical protein
JJCHDOIF_02243	CDS	882	gltR_2		COG0583	HTH-type transcriptional regulator GltR
JJCHDOIF_02244	CDS	1395	tcyP		COG1823	L-cystine uptake protein TcyP
JJCHDOIF_02245	CDS	816	yddE_2	5.1.-.-	COG0384	putative isomerase YddE
JJCHDOIF_02246	CDS	2763				hypothetical protein
JJCHDOIF_02247	CDS	384				hypothetical protein
JJCHDOIF_02248	CDS	633				hypothetical protein
JJCHDOIF_02249	CDS	1464				hypothetical protein
JJCHDOIF_02250	CDS	378				hypothetical protein
JJCHDOIF_02251	CDS	612	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
JJCHDOIF_02252	CDS	1299	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
JJCHDOIF_02253	CDS	705				hypothetical protein
JJCHDOIF_02254	CDS	639	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
JJCHDOIF_02255	CDS	2838	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
JJCHDOIF_02256	CDS	1017				hypothetical protein
JJCHDOIF_02257	CDS	696	fabR_1		COG1309	HTH-type transcriptional repressor FabR
JJCHDOIF_02258	CDS	1071		1.-.-.-	COG1018	NADPH oxidoreductase
JJCHDOIF_02259	CDS	1095	desA3_1	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
JJCHDOIF_02260	CDS	576	ywrO_1	1.6.99.-	COG2249	General stress protein 14
JJCHDOIF_02261	CDS	897				hypothetical protein
JJCHDOIF_02262	CDS	702				hypothetical protein
JJCHDOIF_02263	CDS	1374	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
JJCHDOIF_02264	CDS	1533	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
JJCHDOIF_02265	CDS	1431	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
JJCHDOIF_02266	CDS	486	lrp_6		COG1522	Leucine-responsive regulatory protein
