locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIELJBDO_02866	CDS	1071	pyrG_2	6.3.4.2		CTP synthase
PIELJBDO_02867	CDS	897				hypothetical protein
PIELJBDO_02868	CDS	1320		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
PIELJBDO_02869	CDS	1776		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
PIELJBDO_02870	CDS	717		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
PIELJBDO_02871	CDS	987	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
PIELJBDO_02872	CDS	1308	ttuB			Putative tartrate transporter
PIELJBDO_02873	CDS	951	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
PIELJBDO_02874	CDS	783				hypothetical protein
PIELJBDO_02875	CDS	1023	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
PIELJBDO_02876	CDS	939	pgrR_4			HTH-type transcriptional regulator PgrR
PIELJBDO_02877	CDS	648	cc4_1		COG2863	Cytochrome c4
PIELJBDO_02878	CDS	1503	hpaB_2	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
PIELJBDO_02879	CDS	876				hypothetical protein
PIELJBDO_02880	CDS	987				hypothetical protein
PIELJBDO_02881	CDS	987	ansA	3.5.1.1	COG0252	L-asparaginase 1
PIELJBDO_02882	CDS	1446	alsT_3		COG1115	Amino-acid carrier protein AlsT
PIELJBDO_02883	CDS	819				hypothetical protein
PIELJBDO_02884	CDS	1395	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
PIELJBDO_02885	CDS	1287	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
PIELJBDO_02886	CDS	1053	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
PIELJBDO_02887	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
PIELJBDO_02888	CDS	129				hypothetical protein
PIELJBDO_02889	CDS	462	lrp_2		COG1522	Leucine-responsive regulatory protein
PIELJBDO_02890	CDS	294				hypothetical protein
PIELJBDO_02891	CDS	1002				hypothetical protein
PIELJBDO_02892	CDS	1734	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
PIELJBDO_02893	CDS	1068				hypothetical protein
PIELJBDO_02894	CDS	1410	murJ_1			lipid II flippase MurJ
PIELJBDO_02895	CDS	1437				hypothetical protein
PIELJBDO_02896	CDS	1104				hypothetical protein
PIELJBDO_02897	CDS	1209				hypothetical protein
PIELJBDO_02898	CDS	1329				hypothetical protein
PIELJBDO_02899	CDS	1188	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PIELJBDO_02900	CDS	1989				hypothetical protein
PIELJBDO_02901	CDS	666				hypothetical protein
PIELJBDO_02902	CDS	3015				Tn3 family transposase ISPa42
PIELJBDO_02903	CDS	906				hypothetical protein
PIELJBDO_02904	CDS	729				hypothetical protein
PIELJBDO_02905	CDS	1410	hss	2.5.1.44		Homospermidine synthase
PIELJBDO_02906	CDS	1317				hypothetical protein
PIELJBDO_02907	CDS	744				hypothetical protein
PIELJBDO_02908	CDS	972	xerC_1			Tyrosine recombinase XerC
PIELJBDO_02909	CDS	999	smc_2			Chromosome partition protein Smc
PIELJBDO_02910	CDS	645				putative protein
PIELJBDO_02911	CDS	480				hypothetical protein
PIELJBDO_02912	CDS	1332	puuP_3		COG0531	Putrescine importer PuuP
PIELJBDO_02913	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
PIELJBDO_02914	CDS	1254	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
PIELJBDO_02915	CDS	960		1.1.1.373		3-sulfolactaldehyde reductase
PIELJBDO_02916	CDS	153				hypothetical protein
PIELJBDO_02917	CDS	1980	actP_2		COG4147	Cation/acetate symporter ActP
PIELJBDO_02918	CDS	1650		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PIELJBDO_02919	CDS	768	gno	1.1.1.-		Gluconate 5-dehydrogenase
PIELJBDO_02920	CDS	1173	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
PIELJBDO_02921	CDS	357				hypothetical protein
PIELJBDO_02922	CDS	1056				hypothetical protein
PIELJBDO_02923	CDS	1953	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
PIELJBDO_02924	CDS	504				hypothetical protein
PIELJBDO_02925	CDS	2304	yebT_1		COG3008	Intermembrane transport protein YebT
PIELJBDO_02926	CDS	621	pqiA_1		COG2995	Intermembrane transport protein PqiA
PIELJBDO_02927	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
PIELJBDO_02928	CDS	996				hypothetical protein
PIELJBDO_02929	CDS	1176	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
PIELJBDO_02930	CDS	1323	rhmT			Inner membrane transport protein RhmT
PIELJBDO_02931	CDS	1251	nicP_7			Porin-like protein NicP
PIELJBDO_02932	CDS	1014	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
PIELJBDO_02933	CDS	960				hypothetical protein
PIELJBDO_02934	CDS	1326	garP			putative galactarate transporter
PIELJBDO_02935	CDS	1014				hypothetical protein
PIELJBDO_02936	CDS	531				hypothetical protein
PIELJBDO_02937	CDS	1521				hypothetical protein
PIELJBDO_02938	CDS	948	gbpR_3			HTH-type transcriptional regulator GbpR
PIELJBDO_02939	CDS	477				hypothetical protein
PIELJBDO_02940	CDS	807	mltF_4	4.2.2.-		Membrane-bound lytic murein transglycosylase F
PIELJBDO_02941	CDS	717	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
PIELJBDO_02942	CDS	678	yecS_2		COG0765	L-cystine transport system permease protein YecS
PIELJBDO_02943	CDS	885				hypothetical protein
PIELJBDO_02944	CDS	1596	pdeB_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
PIELJBDO_02945	CDS	876	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
PIELJBDO_02946	CDS	345				hypothetical protein
PIELJBDO_02947	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
PIELJBDO_02948	CDS	585	nemR_1			HTH-type transcriptional repressor NemR
PIELJBDO_02949	CDS	1254	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
PIELJBDO_02950	CDS	1395	hcnB_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
PIELJBDO_02951	CDS	315	hcnA_1	1.4.99.5	COG0446	Hydrogen cyanide synthase subunit HcnA
PIELJBDO_02952	CDS	1245				hypothetical protein
PIELJBDO_02953	CDS	555	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
PIELJBDO_02954	CDS	423				hypothetical protein
PIELJBDO_02955	CDS	1215	gshA_1	6.3.2.2		Glutamate--cysteine ligase
PIELJBDO_02956	CDS	1377				hypothetical protein
PIELJBDO_02957	CDS	951	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
PIELJBDO_02958	CDS	222				hypothetical protein
PIELJBDO_02959	CDS	609	yohC_1			Inner membrane protein YohC
PIELJBDO_02960	CDS	1953	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
PIELJBDO_02961	CDS	591				hypothetical protein
PIELJBDO_02962	CDS	348				hypothetical protein
PIELJBDO_02963	CDS	264				hypothetical protein
PIELJBDO_02964	CDS	222				hypothetical protein
PIELJBDO_02965	CDS	351				hypothetical protein
PIELJBDO_02966	CDS	1077				hypothetical protein
PIELJBDO_02967	CDS	471			COG5592	DNA nickase
PIELJBDO_02968	CDS	453				hypothetical protein
PIELJBDO_02969	CDS	777				hypothetical protein
PIELJBDO_02970	CDS	1098				hypothetical protein
PIELJBDO_02971	CDS	366				hypothetical protein
PIELJBDO_02972	CDS	1605	glgA	2.4.1.21	COG0297	Glycogen synthase
PIELJBDO_02973	CDS	1755	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
PIELJBDO_02974	CDS	2055	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
PIELJBDO_02975	CDS	2781				hypothetical protein
PIELJBDO_02976	CDS	306				hypothetical protein
PIELJBDO_02977	CDS	2151	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
PIELJBDO_02978	CDS	417	hrp1		COG0517	Hypoxic response protein 1
PIELJBDO_02979	CDS	1248		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
PIELJBDO_02980	CDS	939				hypothetical protein
PIELJBDO_02981	CDS	738				hypothetical protein
PIELJBDO_02982	CDS	1206	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
PIELJBDO_02983	CDS	996	ybhN		COG0392	Inner membrane protein YbhN
PIELJBDO_02984	CDS	2199	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
PIELJBDO_02985	CDS	3303		2.7.1.8		Glucosamine kinase
PIELJBDO_02986	CDS	1995	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
PIELJBDO_02987	CDS	882	ku		COG1273	Non-homologous end joining protein Ku
PIELJBDO_02988	CDS	243				hypothetical protein
PIELJBDO_02989	CDS	492				hypothetical protein
PIELJBDO_02990	CDS	135				hypothetical protein
PIELJBDO_02991	CDS	2130	katE	1.11.1.6	COG0753	Catalase HPII
PIELJBDO_02992	CDS	168				hypothetical protein
PIELJBDO_02993	CDS	165				hypothetical protein
PIELJBDO_02994	CDS	399				hypothetical protein
PIELJBDO_02995	CDS	2439	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
PIELJBDO_02996	CDS	288				hypothetical protein
PIELJBDO_02997	CDS	189				hypothetical protein
PIELJBDO_02998	CDS	861	ydaD	1.-.-.-		General stress protein 39
PIELJBDO_02999	CDS	519	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
PIELJBDO_03000	CDS	240				hypothetical protein
PIELJBDO_03001	CDS	216				hypothetical protein
PIELJBDO_03002	CDS	2523	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
PIELJBDO_03003	CDS	390				hypothetical protein
PIELJBDO_03004	CDS	525				hypothetical protein
PIELJBDO_03005	CDS	450				hypothetical protein
PIELJBDO_03006	CDS	1365				hypothetical protein
PIELJBDO_03007	CDS	525				hypothetical protein
PIELJBDO_03008	CDS	858	pdeB_2	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
PIELJBDO_03009	CDS	648	yadV_3			putative fimbrial chaperone YadV
PIELJBDO_03010	CDS	1362				hypothetical protein
PIELJBDO_03011	CDS	2619	elfC		COG3188	putative outer membrane usher protein ElfC
PIELJBDO_03012	CDS	747	yadV_4			putative fimbrial chaperone YadV
PIELJBDO_03013	CDS	483				hypothetical protein
PIELJBDO_03014	CDS	1227				hypothetical protein
PIELJBDO_03015	CDS	636	ybdM		COG1475	putative protein YbdM
PIELJBDO_03016	CDS	1449	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
PIELJBDO_03017	CDS	1638	betA_1	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
PIELJBDO_03018	CDS	933	dmlR_22			HTH-type transcriptional regulator DmlR
PIELJBDO_03019	CDS	1128				hypothetical protein
PIELJBDO_03020	CDS	906	leuO			HTH-type transcriptional regulator LeuO
PIELJBDO_03021	CDS	429				hypothetical protein
PIELJBDO_03022	CDS	1113				hypothetical protein
PIELJBDO_03023	CDS	243				hypothetical protein
PIELJBDO_03024	CDS	1077	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
PIELJBDO_03025	CDS	984				hypothetical protein
PIELJBDO_03026	CDS	798		4.2.1.-	COG4336	Putative hydro-lyase
PIELJBDO_03027	CDS	1047	hdfR_4			HTH-type transcriptional regulator HdfR
PIELJBDO_03028	CDS	1272	yjhB_1			Putative metabolite transport protein YjhB
PIELJBDO_03029	CDS	1230	nicP_8			Porin-like protein NicP
PIELJBDO_03030	CDS	744	pxpA3_1	3.5.2.9	COG1540	5-oxoprolinase subunit A 3
PIELJBDO_03031	CDS	714	pxpB_2	3.5.2.9	COG2049	5-oxoprolinase subunit B
PIELJBDO_03032	CDS	942	pxpC_2	3.5.2.9	COG1984	5-oxoprolinase subunit C
PIELJBDO_03033	CDS	477				hypothetical protein
PIELJBDO_03034	CDS	1773	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
PIELJBDO_03035	CDS	399				hypothetical protein
PIELJBDO_03036	CDS	270				hypothetical protein
PIELJBDO_03037	CDS	759				hypothetical protein
PIELJBDO_03038	CDS	957	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
PIELJBDO_03039	CDS	1476		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
PIELJBDO_03040	CDS	1035				putative HTH-type transcriptional regulator
PIELJBDO_03041	CDS	846				hypothetical protein
PIELJBDO_03042	CDS	957				hypothetical protein
PIELJBDO_03043	CDS	510	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
PIELJBDO_03044	CDS	1197	pbuE_4		COG2814	Purine efflux pump PbuE
PIELJBDO_03045	CDS	1284				L-lactate transporter
PIELJBDO_03046	CDS	1080	ssuD_3	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
PIELJBDO_03047	CDS	2652	pfeA_2		COG4771	Ferric enterobactin receptor
PIELJBDO_03048	CDS	849	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
PIELJBDO_03049	CDS	657				hypothetical protein
PIELJBDO_03050	CDS	903		3.8.1.3	COG0596	Fluoroacetate dehalogenase
PIELJBDO_03051	CDS	510	cmtAc			p-cumate 2,3-dioxygenase system, small oxygenase component
PIELJBDO_03052	CDS	1833	asnO_2	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
PIELJBDO_03053	CDS	1275	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
PIELJBDO_03054	CDS	477	lrp_3		COG1522	Leucine-responsive regulatory protein
PIELJBDO_03055	CDS	642	kynB	3.5.1.9	COG1878	Kynurenine formamidase
PIELJBDO_03056	CDS	1251	kynU	3.7.1.3		Kynureninase
PIELJBDO_03057	CDS	1407	aroP_2		COG1113	Aromatic amino acid transport protein AroP
PIELJBDO_03058	CDS	1875				hypothetical protein
PIELJBDO_03059	CDS	1905				hypothetical protein
PIELJBDO_03060	CDS	951	catM			HTH-type transcriptional regulator CatM
PIELJBDO_03061	CDS	210				hypothetical protein
PIELJBDO_03062	CDS	1668				hypothetical protein
PIELJBDO_03063	CDS	2595				hypothetical protein
PIELJBDO_03064	CDS	2109	fusB		COG0480	Elongation factor G 2
PIELJBDO_03065	CDS	2643	btuB_6			Vitamin B12 transporter BtuB
PIELJBDO_03066	CDS	1725	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
PIELJBDO_03067	CDS	1164	hcaT_1			putative 3-phenylpropionic acid transporter
PIELJBDO_03068	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
PIELJBDO_03069	CDS	639				hypothetical protein
PIELJBDO_03070	CDS	1821	copA_2			Copper resistance protein A
PIELJBDO_03071	CDS	1056	copB			Copper resistance protein B
PIELJBDO_03072	CDS	1224				hypothetical protein
PIELJBDO_03073	CDS	1182	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
PIELJBDO_03074	CDS	1611	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
PIELJBDO_03075	CDS	1017	yejE_1		COG4239	Inner membrane ABC transporter permease protein YejE
PIELJBDO_03076	CDS	1074	yejB_1		COG4174	Inner membrane ABC transporter permease protein YejB
PIELJBDO_03077	CDS	1809				hypothetical protein
PIELJBDO_03078	CDS	2958	btuB_7			Vitamin B12 transporter BtuB
PIELJBDO_03079	CDS	903	pgrR_5			HTH-type transcriptional regulator PgrR
PIELJBDO_03080	CDS	1416	efpA			putative MFS-type transporter EfpA
PIELJBDO_03081	CDS	888	cynR_3			HTH-type transcriptional regulator CynR
PIELJBDO_03082	CDS	663	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
PIELJBDO_03083	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
PIELJBDO_03084	CDS	954	fecR_5		COG3712	Protein FecR
PIELJBDO_03085	CDS	507	fecI_8		COG1595	putative RNA polymerase sigma factor FecI
PIELJBDO_03086	CDS	465				hypothetical protein
PIELJBDO_03087	CDS	1551				hypothetical protein
PIELJBDO_03088	CDS	297				hypothetical protein
PIELJBDO_03089	CDS	933	rhaS_8			HTH-type transcriptional activator RhaS
PIELJBDO_03090	CDS	1356				hypothetical protein
PIELJBDO_03091	CDS	261	yidD			Putative membrane protein insertion efficiency factor
PIELJBDO_03092	CDS	1875				hypothetical protein
PIELJBDO_03093	CDS	903				hypothetical protein
PIELJBDO_03094	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
PIELJBDO_03095	CDS	1371	puuP_4		COG0531	Putrescine importer PuuP
PIELJBDO_03096	CDS	1377	puuA_3	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
PIELJBDO_03097	CDS	711				hypothetical protein
PIELJBDO_03098	CDS	315				hypothetical protein
PIELJBDO_03099	CDS	1461				hypothetical protein
PIELJBDO_03100	CDS	807				hypothetical protein
PIELJBDO_03101	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
PIELJBDO_03102	CDS	675	cmoA_1	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
PIELJBDO_03103	CDS	957			COG2375	putative protein
PIELJBDO_03104	CDS	1425	norG_3		COG1167	HTH-type transcriptional regulator NorG
PIELJBDO_03105	CDS	255				hypothetical protein
PIELJBDO_03106	CDS	258				hypothetical protein
PIELJBDO_03107	CDS	300				hypothetical protein
PIELJBDO_03108	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
PIELJBDO_03109	CDS	393				hypothetical protein
PIELJBDO_03110	CDS	1002				hypothetical protein
PIELJBDO_03111	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
PIELJBDO_03112	CDS	423				hypothetical protein
PIELJBDO_03113	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
PIELJBDO_03114	CDS	1362	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
PIELJBDO_03115	CDS	225				hypothetical protein
PIELJBDO_03116	CDS	633	ttgR			HTH-type transcriptional regulator TtgR
PIELJBDO_03117	CDS	1191	acrE			Multidrug export protein AcrE
PIELJBDO_03118	CDS	3138	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
PIELJBDO_03119	CDS	930	yjiK_3		COG3204	putative protein YjiK
PIELJBDO_03120	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
PIELJBDO_03121	CDS	1164	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PIELJBDO_03122	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
PIELJBDO_03123	CDS	798	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
PIELJBDO_03124	CDS	1968	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
PIELJBDO_03125	CDS	903	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
PIELJBDO_03126	CDS	804	kdgR_3		COG1414	Transcriptional regulator KdgR
PIELJBDO_03127	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
PIELJBDO_03128	CDS	1299				hypothetical protein
PIELJBDO_03129	CDS	639	nagL_2	5.2.1.4		Maleylpyruvate isomerase
PIELJBDO_03130	CDS	1353	pcaK_3		COG0477	4-hydroxybenzoate transporter PcaK
PIELJBDO_03131	CDS	1431	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
PIELJBDO_03132	CDS	1431				hypothetical protein
PIELJBDO_03133	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
PIELJBDO_03134	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
PIELJBDO_03135	CDS	1182	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PIELJBDO_03136	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
PIELJBDO_03137	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
PIELJBDO_03138	CDS	921	gltC_4			HTH-type transcriptional regulator GltC
PIELJBDO_03139	CDS	1956	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PIELJBDO_03140	CDS	279	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
PIELJBDO_03141	CDS	357				hypothetical protein
PIELJBDO_03142	CDS	564				hypothetical protein
PIELJBDO_03143	CDS	1209	yhhS			putative MFS-type transporter YhhS
PIELJBDO_03144	CDS	1785	sasA_10	2.7.-.-		Adaptive-response sensory-kinase SasA
PIELJBDO_03145	CDS	1164	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
PIELJBDO_03146	CDS	1827				hypothetical protein
PIELJBDO_03147	CDS	1146	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
PIELJBDO_03148	CDS	279	pqqD			PqqA binding protein
PIELJBDO_03149	CDS	753	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
PIELJBDO_03150	CDS	915	pqqB		COG1235	Coenzyme PQQ synthesis protein B
PIELJBDO_03151	CDS	126	pqqA			Coenzyme PQQ synthesis protein A
PIELJBDO_03152	CDS	1521	adh_2	1.2.1.3	COG1012	Aldehyde dehydrogenase
PIELJBDO_03153	CDS	438				hypothetical protein
PIELJBDO_03154	CDS	1872	exaA	1.1.2.8	COG4993	Quinoprotein alcohol dehydrogenase (cytochrome c)
PIELJBDO_03155	CDS	648	pipB2		COG1357	Secreted effector protein PipB2
PIELJBDO_03156	CDS	678	exaE			Transcriptional activator protein ExaE
PIELJBDO_03157	CDS	651	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
PIELJBDO_03158	CDS	141				hypothetical protein
PIELJBDO_03159	CDS	666	degU_3		COG2197	Transcriptional regulatory protein DegU
PIELJBDO_03160	CDS	864				hypothetical protein
PIELJBDO_03161	CDS	2595	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
PIELJBDO_03162	CDS	1164				hypothetical protein
PIELJBDO_03163	CDS	1200				hypothetical protein
PIELJBDO_03164	CDS	2328				hypothetical protein
PIELJBDO_03165	CDS	1704	eptA_2	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
PIELJBDO_03166	CDS	1314	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
PIELJBDO_03167	CDS	240				hypothetical protein
PIELJBDO_03168	CDS	348				hypothetical protein
PIELJBDO_03169	CDS	234				hypothetical protein
PIELJBDO_03170	CDS	501				hypothetical protein
PIELJBDO_03171	CDS	372	hpcD_2	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
PIELJBDO_03172	CDS	336				hypothetical protein
PIELJBDO_03173	CDS	1566	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
PIELJBDO_03174	CDS	267				hypothetical protein
PIELJBDO_03175	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
PIELJBDO_03176	CDS	936	dmlR_23			HTH-type transcriptional regulator DmlR
PIELJBDO_03177	CDS	576				hypothetical protein
PIELJBDO_03178	CDS	834	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
PIELJBDO_03179	CDS	576	pnuC		COG3201	Nicotinamide riboside transporter PnuC
PIELJBDO_03180	CDS	528				hypothetical protein
PIELJBDO_03181	CDS	492				hypothetical protein
PIELJBDO_03182	CDS	570				hypothetical protein
PIELJBDO_03183	CDS	1023				hypothetical protein
PIELJBDO_03184	CDS	681				hypothetical protein
PIELJBDO_03185	CDS	753				hypothetical protein
PIELJBDO_03186	CDS	1266				hypothetical protein
PIELJBDO_03187	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
PIELJBDO_03188	CDS	1014	rbsR		COG1609	Ribose operon repressor
PIELJBDO_03189	CDS	999	rbsC		COG1172	Ribose import permease protein RbsC
PIELJBDO_03190	CDS	1533	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
PIELJBDO_03191	CDS	960	rbsB		COG1879	Ribose import binding protein RbsB
PIELJBDO_03192	CDS	1329	zraR_1		COG2204	Transcriptional regulatory protein ZraR
PIELJBDO_03193	CDS	1488				hypothetical protein
PIELJBDO_03194	CDS	1098				hypothetical protein
PIELJBDO_03195	CDS	135				hypothetical protein
PIELJBDO_03196	CDS	1896				hypothetical protein
PIELJBDO_03197	CDS	1140				hypothetical protein
PIELJBDO_03198	CDS	777				hypothetical protein
PIELJBDO_03199	CDS	2154				hypothetical protein
PIELJBDO_03200	CDS	381				hypothetical protein
PIELJBDO_03201	CDS	2205	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
PIELJBDO_03202	CDS	990	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
PIELJBDO_03203	CDS	513	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
PIELJBDO_03204	CDS	1296	bdlA_1		COG0840	Biofilm dispersion protein BdlA
PIELJBDO_03205	CDS	297				hypothetical protein
PIELJBDO_03206	CDS	624	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
PIELJBDO_03207	CDS	2301	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
PIELJBDO_03208	CDS	2280				hypothetical protein
PIELJBDO_03209	CDS	327				hypothetical protein
PIELJBDO_03210	CDS	477				hypothetical protein
PIELJBDO_03211	tRNA	90				tRNA-Ser(act)
PIELJBDO_03212	CDS	1962	cirA		COG4771	Colicin I receptor
PIELJBDO_03213	CDS	810	tam_4	2.1.1.144		Trans-aconitate 2-methyltransferase
PIELJBDO_03214	CDS	2028	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
PIELJBDO_03215	CDS	147				hypothetical protein
PIELJBDO_03216	CDS	699				hypothetical protein
PIELJBDO_03217	CDS	1401	puuB_6	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
PIELJBDO_03218	CDS	348				hypothetical protein
PIELJBDO_03219	CDS	1233	mtr_1			Tryptophan-specific transport protein
PIELJBDO_03220	CDS	1548				hypothetical protein
PIELJBDO_03221	CDS	1227				hypothetical protein
PIELJBDO_03222	CDS	681				hypothetical protein
PIELJBDO_03223	CDS	507	fecI_9		COG1595	putative RNA polymerase sigma factor FecI
PIELJBDO_03224	CDS	951	fecR_6		COG3712	Protein FecR
PIELJBDO_03225	CDS	2415	fcuA			Ferrichrome receptor FcuA
PIELJBDO_03226	CDS	1152				hypothetical protein
PIELJBDO_03227	CDS	189				hypothetical protein
PIELJBDO_03228	CDS	1212	yfcJ			putative MFS-type transporter YfcJ
PIELJBDO_03229	CDS	1641				hypothetical protein
PIELJBDO_03230	CDS	537				hypothetical protein
PIELJBDO_03231	CDS	648	phzG_2	1.4.-.-		Phenazine biosynthesis protein PhzG
