locus_tag	ftype	length_bp	gene	EC_number	COG	product
JMBFADNF_02477	CDS	189				hypothetical protein
JMBFADNF_02478	CDS	321				hypothetical protein
JMBFADNF_02479	CDS	363				hypothetical protein
JMBFADNF_02480	CDS	300				hypothetical protein
JMBFADNF_02481	CDS	777				hypothetical protein
JMBFADNF_02482	CDS	642				hypothetical protein
JMBFADNF_02483	CDS	1134		3.1.1.-	COG3964	Deacetylase
JMBFADNF_02484	CDS	1119	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
JMBFADNF_02485	CDS	741	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
JMBFADNF_02486	CDS	1137	pgl_2	3.1.1.31	COG2706	6-phosphogluconolactonase
JMBFADNF_02487	CDS	1911	licR		COG1762	putative licABCH operon regulator
JMBFADNF_02488	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
JMBFADNF_02489	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
JMBFADNF_02490	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
JMBFADNF_02491	CDS	1419	treB		COG1263	PTS system trehalose-specific EIIBC component
JMBFADNF_02492	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
JMBFADNF_02493	CDS	2709	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
JMBFADNF_02494	CDS	2385				hypothetical protein
JMBFADNF_02495	CDS	1461	gbpA		COG3397	GlcNAc-binding protein A
JMBFADNF_02496	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JMBFADNF_02497	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
JMBFADNF_02498	CDS	933	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
JMBFADNF_02499	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
JMBFADNF_02500	CDS	909	yagE	4.1.2.51	COG0329	Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE
JMBFADNF_02501	CDS	1821	yagF	4.2.1.82	COG0129	D-xylonate dehydratase YagF
JMBFADNF_02502	CDS	1380	yagG_2		COG2211	Putative glycoside/cation symporter YagG
JMBFADNF_02503	CDS	1620	xynB	3.2.1.37	COG3507	Beta-xylosidase
JMBFADNF_02504	CDS	759	xynR		COG1414	HTH-type transcriptional regulator XynR
JMBFADNF_02505	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit F
JMBFADNF_02506	CDS	426	rraB		COG3076	Regulator of ribonuclease activity B
JMBFADNF_02507	CDS	759				hypothetical protein
JMBFADNF_02508	CDS	717				hypothetical protein
JMBFADNF_02509	tRNA	85				tRNA-Leu(caa)
JMBFADNF_02510	CDS	423	intA_1		COG0582	Prophage integrase IntA
JMBFADNF_02511	CDS	303				hypothetical protein
JMBFADNF_02512	CDS	708				hypothetical protein
JMBFADNF_02513	CDS	717				hypothetical protein
JMBFADNF_02514	CDS	1965				hypothetical protein
JMBFADNF_02515	CDS	2799	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
JMBFADNF_02516	CDS	2817				hypothetical protein
JMBFADNF_02517	CDS	3726				hypothetical protein
JMBFADNF_02518	CDS	519				hypothetical protein
JMBFADNF_02519	CDS	1059				hypothetical protein
JMBFADNF_02520	CDS	348				hypothetical protein
JMBFADNF_02521	CDS	381				hypothetical protein
JMBFADNF_02522	CDS	579	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JMBFADNF_02523	CDS	1014				hypothetical protein
JMBFADNF_02524	CDS	327	symE_3	3.1.-.-		Toxic protein SymE
JMBFADNF_02525	CDS	474				hypothetical protein
JMBFADNF_02526	CDS	93				hypothetical protein
JMBFADNF_02527	CDS	948				hypothetical protein
JMBFADNF_02528	CDS	426	fosA	2.5.1.18		Glutathione transferase FosA
JMBFADNF_02529	CDS	1008	degA		COG1609	HTH-type transcriptional regulator DegA
JMBFADNF_02530	CDS	1089				hypothetical protein
JMBFADNF_02531	CDS	1380	melB		COG2211	Melibiose carrier protein
JMBFADNF_02532	CDS	1323	proP_4			Proline/betaine transporter
JMBFADNF_02533	CDS	1152	gci_2	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
JMBFADNF_02534	CDS	897	araD_2	4.2.1.43		L-2-keto-3-deoxyarabonate dehydratase
JMBFADNF_02535	CDS	894	dgoK1_2	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
JMBFADNF_02536	CDS	597	dgoA_2	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
JMBFADNF_02537	CDS	690				hypothetical protein
JMBFADNF_02538	CDS	609				hypothetical protein
JMBFADNF_02539	CDS	456				hypothetical protein
JMBFADNF_02540	CDS	822		3.1.1.2		Arylesterase
JMBFADNF_02541	CDS	1611	entS_2			Enterobactin exporter EntS
JMBFADNF_02542	CDS	414				hypothetical protein
JMBFADNF_02543	CDS	1872	nfdA	3.5.1.91		N-substituted formamide deformylase
JMBFADNF_02544	CDS	693				hypothetical protein
JMBFADNF_02545	CDS	210				hypothetical protein
JMBFADNF_02546	CDS	258				hypothetical protein
JMBFADNF_02547	CDS	369	tmoT_1			Response regulator protein TmoT
JMBFADNF_02548	CDS	5565	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
JMBFADNF_02549	CDS	618	tmoT_2			Response regulator protein TmoT
JMBFADNF_02550	CDS	387				hypothetical protein
JMBFADNF_02551	CDS	1158	ybjJ_2			Inner membrane protein YbjJ
JMBFADNF_02552	CDS	183				hypothetical protein
JMBFADNF_02553	CDS	771	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
JMBFADNF_02554	CDS	609	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JMBFADNF_02555	CDS	432				hypothetical protein
JMBFADNF_02556	CDS	297				hypothetical protein
JMBFADNF_02557	CDS	1122	roxA_1	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
JMBFADNF_02558	CDS	186				hypothetical protein
JMBFADNF_02559	CDS	234				hypothetical protein
JMBFADNF_02560	CDS	981	rhaR_3			HTH-type transcriptional activator RhaR
JMBFADNF_02561	CDS	2091	fhuA_3		COG1629	Ferrichrome outer membrane transporter/phage receptor
JMBFADNF_02562	CDS	1482	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
JMBFADNF_02563	CDS	192				hypothetical protein
JMBFADNF_02564	CDS	255				hypothetical protein
JMBFADNF_02565	CDS	1392	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
JMBFADNF_02566	CDS	477				hypothetical protein
JMBFADNF_02567	CDS	900	pgrR_8			HTH-type transcriptional regulator PgrR
JMBFADNF_02568	CDS	1410		1.2.1.3		Putative aldehyde dehydrogenase
JMBFADNF_02569	CDS	603				hypothetical protein
JMBFADNF_02570	CDS	471	slyA_1		COG1846	Transcriptional regulator SlyA
JMBFADNF_02571	CDS	1065	yibH		COG1566	Inner membrane protein YibH
JMBFADNF_02572	CDS	1065				hypothetical protein
JMBFADNF_02573	CDS	1269				hypothetical protein
JMBFADNF_02574	CDS	663	rhtC_1		COG1280	Threonine efflux protein
JMBFADNF_02575	CDS	744	rhaS_3			HTH-type transcriptional activator RhaS
JMBFADNF_02576	CDS	1371	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
JMBFADNF_02577	CDS	546				hypothetical protein
JMBFADNF_02578	CDS	693				hypothetical protein
JMBFADNF_02579	CDS	480	hcpA_4		COG3157	Major exported protein
JMBFADNF_02580	CDS	954	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
JMBFADNF_02581	CDS	204				hypothetical protein
JMBFADNF_02582	CDS	2154	btsT		COG1966	Pyruvate/proton symporter BtsT
JMBFADNF_02583	CDS	969				hypothetical protein
JMBFADNF_02584	CDS	513	hpaC	1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
JMBFADNF_02585	CDS	1563	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
JMBFADNF_02586	CDS	933	rhaR_4			HTH-type transcriptional activator RhaR
JMBFADNF_02587	CDS	1347	ttuB_3			Putative tartrate transporter
JMBFADNF_02588	CDS	798	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
JMBFADNF_02589	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
JMBFADNF_02590	CDS	381	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
JMBFADNF_02591	CDS	852	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
JMBFADNF_02592	CDS	1467	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JMBFADNF_02593	CDS	1278	hpcE		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
JMBFADNF_02594	CDS	441	farR			HTH-type transcriptional regulator FarR
JMBFADNF_02595	CDS	1665	tsr_2		COG0840	Methyl-accepting chemotaxis protein I
JMBFADNF_02596	CDS	1362	lgoT_1			putative L-galactonate transporter
JMBFADNF_02597	CDS	915	lgoR		COG1802	putative HTH-type transcriptional regulator LgoR
JMBFADNF_02598	CDS	1023	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
JMBFADNF_02599	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
JMBFADNF_02600	CDS	483				hypothetical protein
JMBFADNF_02601	CDS	738	dnaC		COG1484	DNA replication protein DnaC
JMBFADNF_02602	CDS	546	dnaT_2			Primosomal protein 1
JMBFADNF_02603	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
JMBFADNF_02604	CDS	453	ohrR_2			Organic hydroperoxide resistance transcriptional regulator
JMBFADNF_02605	CDS	711				hypothetical protein
JMBFADNF_02606	CDS	474				hypothetical protein
JMBFADNF_02607	CDS	777	yjjP		COG2966	Inner membrane protein YjjP
JMBFADNF_02608	CDS	735	yjjQ			Putative transcription factor YjjQ
JMBFADNF_02609	CDS	687	bglJ		COG2197	Transcriptional activator protein BglJ
JMBFADNF_02610	CDS	459				hypothetical protein
JMBFADNF_02611	CDS	1344	licC_3		COG1455	Lichenan permease IIC component
JMBFADNF_02612	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
JMBFADNF_02613	CDS	231				hypothetical protein
JMBFADNF_02614	CDS	2115	fusA_2		COG0480	Elongation factor G
JMBFADNF_02615	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JMBFADNF_02616	CDS	375	rpsL		COG0048	30S ribosomal protein S12
JMBFADNF_02617	CDS	288	tusB		COG2168	Protein TusB
JMBFADNF_02618	CDS	360	tusC		COG2923	Protein TusC
JMBFADNF_02619	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
JMBFADNF_02620	CDS	723	dauR		COG2964	Transcriptional regulator DauR
JMBFADNF_02621	CDS	822	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
JMBFADNF_02622	CDS	219	slyX		COG2900	Protein SlyX 
JMBFADNF_02623	CDS	600				hypothetical protein
JMBFADNF_02624	CDS	201				hypothetical protein
JMBFADNF_02625	CDS	1806	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
JMBFADNF_02626	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
JMBFADNF_02627	CDS	1905	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
JMBFADNF_02628	CDS	942	gltC_1			HTH-type transcriptional regulator GltC
JMBFADNF_02629	CDS	1161				hypothetical protein
JMBFADNF_02630	CDS	507				hypothetical protein
JMBFADNF_02631	CDS	300				hypothetical protein
JMBFADNF_02632	CDS	897	fabD_1	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
JMBFADNF_02633	CDS	618	mdcG	2.7.7.66		Phosphoribosyl-dephospho-CoA transferase
JMBFADNF_02634	CDS	960				hypothetical protein
JMBFADNF_02635	CDS	804				hypothetical protein
JMBFADNF_02636	CDS	834	madC	2.1.3.10		Malonyl-S-ACP:biotin-protein carboxyltransferase MADC
JMBFADNF_02637	CDS	300	mdcC			Malonate decarboxylase acyl carrier protein
JMBFADNF_02638	CDS	858	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
JMBFADNF_02639	CDS	1656	madA	2.3.1.187		Acetyl-S-ACP:malonate ACP transferase
JMBFADNF_02640	CDS	1101				hypothetical protein
JMBFADNF_02641	CDS	219				hypothetical protein
JMBFADNF_02642	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
JMBFADNF_02643	CDS	405	yhfA		COG1765	Protein YhfA
JMBFADNF_02644	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
JMBFADNF_02645	CDS	2088				hypothetical protein
JMBFADNF_02646	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
JMBFADNF_02647	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
JMBFADNF_02648	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
JMBFADNF_02649	CDS	168	yhfG			putative protein YhfG
JMBFADNF_02650	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JMBFADNF_02651	CDS	1185	tsgA		COG0477	Protein TsgA
JMBFADNF_02652	CDS	1317	codA	3.5.4.1	COG0402	Cytosine deaminase
JMBFADNF_02653	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
JMBFADNF_02654	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
JMBFADNF_02655	CDS	810	nirC		COG2116	Nitrite transporter NirC
JMBFADNF_02656	CDS	1374	cysG_1		COG0007	Siroheme synthase
JMBFADNF_02657	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JMBFADNF_02658	CDS	762	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
JMBFADNF_02659	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
JMBFADNF_02660	CDS	813	dam	2.1.1.72	COG0338	DNA adenine methylase
JMBFADNF_02661	CDS	1263	damX		COG3266	Cell division protein DamX
JMBFADNF_02662	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
JMBFADNF_02663	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
JMBFADNF_02664	CDS	1236	pilQ			Type IV pilus biogenesis and competence protein PilQ
JMBFADNF_02665	CDS	372				hypothetical protein
JMBFADNF_02666	CDS	462				hypothetical protein
JMBFADNF_02667	CDS	540				hypothetical protein
JMBFADNF_02668	CDS	783				hypothetical protein
JMBFADNF_02669	CDS	2553	mrcA		COG5009	Penicillin-binding protein 1A
JMBFADNF_02670	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
JMBFADNF_02671	CDS	2136	igaA			Intracellular growth attenuator protein igaA
JMBFADNF_02672	CDS	684	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
JMBFADNF_02673	CDS	402	hslR		COG1188	Heat shock protein 15
JMBFADNF_02674	CDS	879	hslO		COG1281	33 kDa chaperonin
JMBFADNF_02675	CDS	1617	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
JMBFADNF_02676	CDS	1347	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
JMBFADNF_02677	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
JMBFADNF_02678	CDS	474	greB		COG0782	Transcription elongation factor GreB
JMBFADNF_02679	CDS	2331	yhgF		COG2183	Protein YhgF
JMBFADNF_02680	CDS	228	feoA		COG1918	Fe(2+) transport protein A
JMBFADNF_02681	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
JMBFADNF_02682	CDS	237	feoC			putative [Fe-S]-dependent transcriptional repressor FeoC
JMBFADNF_02683	CDS	270				hypothetical protein
JMBFADNF_02684	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
JMBFADNF_02685	CDS	684	prs_2			Putative ribose-phosphate pyrophosphokinase
JMBFADNF_02686	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
JMBFADNF_02687	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
JMBFADNF_02688	CDS	2091	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
JMBFADNF_02689	CDS	2394	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
JMBFADNF_02690	CDS	2706	malT		COG2909	HTH-type transcriptional regulator MalT
JMBFADNF_02691	CDS	759	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
JMBFADNF_02692	CDS	831	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
JMBFADNF_02693	CDS	330	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
JMBFADNF_02694	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
JMBFADNF_02695	CDS	2448	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
JMBFADNF_02696	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
JMBFADNF_02697	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
JMBFADNF_02698	CDS	1974	glgX_2	3.2.1.196	COG1523	Glycogen debranching enzyme
JMBFADNF_02699	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JMBFADNF_02700	CDS	1104	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
JMBFADNF_02701	CDS	594				hypothetical protein
JMBFADNF_02702	CDS	249				hypothetical protein
JMBFADNF_02703	CDS	1341	gntU		COG2610	Low-affinity gluconate transporter
JMBFADNF_02704	CDS	528	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
JMBFADNF_02705	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
JMBFADNF_02706	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
JMBFADNF_02707	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
JMBFADNF_02708	CDS	672				hypothetical protein
JMBFADNF_02709	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
JMBFADNF_02710	CDS	162				hypothetical protein
JMBFADNF_02711	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
JMBFADNF_02712	CDS	378	yhhA			putative protein YhhA
JMBFADNF_02713	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
JMBFADNF_02714	CDS	1071	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
JMBFADNF_02715	CDS	846	lacG			Lactose transport system permease protein LacG
JMBFADNF_02716	CDS	888	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
JMBFADNF_02717	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
JMBFADNF_02718	CDS	369				hypothetical protein
JMBFADNF_02719	CDS	222				hypothetical protein
JMBFADNF_02720	CDS	714	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JMBFADNF_02721	CDS	768	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JMBFADNF_02722	CDS	1278				hypothetical protein
JMBFADNF_02723	CDS	927	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JMBFADNF_02724	CDS	1110	livK		COG0683	Leucine-specific-binding protein
JMBFADNF_02725	CDS	384	panM			PanD regulatory factor
JMBFADNF_02726	CDS	1095	livJ_2		COG0683	Leu/Ile/Val-binding protein
JMBFADNF_02727	CDS	1299	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
JMBFADNF_02728	CDS	858	rpoH		COG0568	RNA polymerase sigma factor RpoH
JMBFADNF_02729	CDS	1056	ftsX		COG2177	Cell division protein FtsX
JMBFADNF_02730	CDS	666	ftsE		COG2884	Cell division ATP-binding protein FtsE
JMBFADNF_02731	CDS	1512	ftsY		COG0552	Signal recognition particle receptor FtsY
JMBFADNF_02732	CDS	624	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
JMBFADNF_02733	CDS	282				hypothetical protein
JMBFADNF_02734	CDS	357				hypothetical protein
JMBFADNF_02735	CDS	627				hypothetical protein
JMBFADNF_02736	CDS	2175	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
JMBFADNF_02737	CDS	1287	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JMBFADNF_02738	CDS	510				hypothetical protein
JMBFADNF_02739	CDS	972	dctP		COG1638	Solute-binding protein
JMBFADNF_02740	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
JMBFADNF_02741	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
JMBFADNF_02742	CDS	558				hypothetical protein
JMBFADNF_02743	CDS	1215	yhhS			putative MFS-type transporter YhhS
JMBFADNF_02744	CDS	1050	yhhT		COG0628	Putative transport protein YhhT
JMBFADNF_02745	CDS	621				hypothetical protein
JMBFADNF_02746	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
JMBFADNF_02747	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
JMBFADNF_02748	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JMBFADNF_02749	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
JMBFADNF_02750	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
JMBFADNF_02751	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JMBFADNF_02752	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
JMBFADNF_02753	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
JMBFADNF_02754	CDS	861	allS			HTH-type transcriptional activator AllS
JMBFADNF_02755	CDS	831	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
JMBFADNF_02756	CDS	663				hypothetical protein
JMBFADNF_02757	CDS	1029	alx_2		COG0861	Putative membrane-bound redox modulator Alx
JMBFADNF_02758	CDS	1194			COG2081	putative protein
JMBFADNF_02759	CDS	1500	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
JMBFADNF_02760	CDS	336	uspB			Universal stress protein B
JMBFADNF_02761	CDS	438	uspA		COG0589	Universal stress protein A
JMBFADNF_02762	CDS	756	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
JMBFADNF_02763	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
JMBFADNF_02764	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
JMBFADNF_02765	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
JMBFADNF_02766	CDS	285				hypothetical protein
JMBFADNF_02767	CDS	1650	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
JMBFADNF_02768	CDS	1590				hypothetical protein
JMBFADNF_02769	CDS	534				hypothetical protein
JMBFADNF_02770	CDS	759	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JMBFADNF_02771	CDS	900	dmlR_3			HTH-type transcriptional regulator DmlR
JMBFADNF_02772	CDS	1050	yhjD		COG1295	Inner membrane protein YhjD
JMBFADNF_02773	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
JMBFADNF_02774	CDS	2058				hypothetical protein
JMBFADNF_02775	CDS	771	pdeH	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
JMBFADNF_02776	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
JMBFADNF_02777	CDS	1488	yhjJ		COG0612	Protein YhjJ
JMBFADNF_02778	CDS	1287	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
JMBFADNF_02779	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
JMBFADNF_02780	CDS	3483	bcsC		COG0457	Cellulose synthase operon protein C
JMBFADNF_02781	CDS	1107	bcsZ	3.2.1.4	COG3405	Endoglucanase
JMBFADNF_02782	CDS	2373	bcsB			Cyclic di-GMP-binding protein
JMBFADNF_02783	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
JMBFADNF_02784	CDS	753	bcsQ			Cellulose biosynthesis protein BcsQ
JMBFADNF_02785	CDS	192	yhjR			Protein YhjR
JMBFADNF_02786	CDS	111				hypothetical protein
JMBFADNF_02787	CDS	1560	bcsE			Cyclic di-GMP binding protein BcsE
JMBFADNF_02788	CDS	192				hypothetical protein
JMBFADNF_02789	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
JMBFADNF_02790	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JMBFADNF_02791	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JMBFADNF_02792	CDS	240				hypothetical protein
JMBFADNF_02793	CDS	318				hypothetical protein
JMBFADNF_02794	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
JMBFADNF_02795	CDS	630	hflD		COG2915	High frequency lysogenization protein HflD
JMBFADNF_02796	CDS	1110	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
JMBFADNF_02797	CDS	474	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
JMBFADNF_02798	CDS	672	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
JMBFADNF_02799	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
JMBFADNF_02800	CDS	1092				hypothetical protein
JMBFADNF_02801	CDS	249				hypothetical protein
JMBFADNF_02802	CDS	1047	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
JMBFADNF_02803	CDS	306				hypothetical protein
JMBFADNF_02804	CDS	345				hypothetical protein
JMBFADNF_02805	CDS	708	pyrG_1	6.3.4.2		CTP synthase
JMBFADNF_02806	CDS	1188	nimT		COG2807	2-nitroimidazole transporter
JMBFADNF_02807	CDS	777	nimR_3			HTH-type transcriptional regulator NimR
JMBFADNF_02808	CDS	447				hypothetical protein
JMBFADNF_02809	CDS	2037				hypothetical protein
JMBFADNF_02810	CDS	1335	yicJ_4		COG2211	Inner membrane symporter YicJ
JMBFADNF_02811	CDS	105				hypothetical protein
JMBFADNF_02812	CDS	2031	btuB_1			Vitamin B12 transporter BtuB
JMBFADNF_02813	CDS	897	dgcZ	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
JMBFADNF_02814	CDS	1374				hypothetical protein
JMBFADNF_02815	CDS	1935				hypothetical protein
JMBFADNF_02816	CDS	747	mipA_2		COG3713	MltA-interacting protein
JMBFADNF_02817	CDS	855		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
